category|merchant_name|lat|long|fraud_risk
misc_pos|Graham-Anthony|34.1814721193236|-118.66007653129581|0
misc_pos|Fernandez Inc|33.98430749399282|-118.41933384516966|0
misc_pos|Finley-Meyers|33.90958885845898|-118.75792186661883|0
shopping_net|Martinez-Nichols|33.98409451095905|-118.51826360174503|0
shopping_net|Cook-Turner|34.22660002249924|-118.51592719810215|0
shopping_net|Chen Ltd|33.98182604054131|-118.39705076305326|1
shopping_net|Diaz LLC|33.9797282481003|-118.41547567732754|0
shopping_net|Randall LLC|33.91084671769536|-118.39761602309302|0
shopping_net|Harris, Spencer and Ponce|34.03671228497081|-117.90556594890508|0
shopping_net|Lee, Dominguez and Mosley|33.9843297029755|-118.41931054608857|0
shopping_net|Barker, Tucker and Mcclure|33.975439980865744|-118.40770154225814|0
shopping_net|Moss-Taylor|34.09529868881265|-118.58015835397777|0
shopping_net|Johnson PLC|33.64174118081424|-119.03803082609089|0
shopping_net|Burns Inc|33.71701748172467|-118.08092840311436|0
shopping_net|Schneider, Porter and Hanna|34.06063599084927|-118.39490693374934|0
shopping_pos|Levy-Smith|33.98410503062685|-118.41897846099025|0
shopping_pos|Brown-French|34.04786961807053|-118.41292136617983|0
shopping_pos|Sullivan and Sons|33.98870458553266|-118.43817372625074|0
shopping_pos|Contreras, Ellis and Gregory|33.5544029896089|-118.14371468483598|0
shopping_pos|Hernandez, Riley and Buckley|33.92070296162737|-118.44735850396289|0
shopping_pos|Moss Group|33.97648315258722|-118.46246053493144|0
shopping_pos|Smith, Meadows and Montgomery|33.984387438216594|-118.419442267665|0
shopping_pos|Haynes and Sons|33.760378296647545|-118.50077329454834|0
shopping_pos|Jackson Inc|33.96976493295013|-118.14828439856969|0
shopping_pos|Hoover-Davis|33.98988989503695|-118.41211168650041|0
shopping_pos|Jackson, Garza and Meyers|33.98801115112978|-118.40742614782413|0
shopping_pos|Wilson PLC|34.20599188456592|-118.16263283114704|0
utilities|Walker, Brock and Simmons|33.84349225655656|-118.46193375265693|0
utilities|Gregory, Nguyen and Daugherty|33.863003218285876|-118.3999135304198|0
utilities|Gardner, Morris and Oconnell|33.984288301161875|-118.41949107876182|0
utilities|Duran PLC|33.61681305508348|-118.53990833868936|0
utilities|Rogers Inc|34.01027033749707|-118.44623817811646|0
utilities|Thomas-Perry|33.99502413436456|-118.41544027413623|0
utilities|Wood, Martin and Sanchez|34.18165409202964|-118.71423366995158|0
utilities|Williams, Garcia and Boone|33.932847877675734|-118.25408987561|0
utilities|Bennett, Moore and Hobbs|34.03902658876879|-118.36964161302068|0
utilities|Smith and Sons|34.09596461384159|-118.36077782279929|0
utilities|Mann PLC|34.291148167985085|-119.10352295313054|0
utilities|Butler-Aguirre|34.55418322645802|-118.58133981268529|0
entertainment|Schwartz-Harris|33.96608435634499|-118.49554387337867|0
entertainment|Nelson, Cole and Allen|34.193697370401786|-117.9930244287189|0
entertainment|Bishop Inc|33.98432920965085|-118.41935231066228|0
entertainment|White, Porter and Clements|33.98238834954919|-118.42000837105567|0
entertainment|Serrano, Turner and Barnes|33.96266626494187|-118.42316487962057|0
entertainment|Young, Wilson and Moreno|33.6822026150313|-118.61872249714173|0
entertainment|Montgomery PLC|34.14179708574579|-117.86785176086445|0
entertainment|Robinson, Townsend and Hopkins|33.98547499126884|-118.41815650944501|0
entertainment|Brown-Rodriguez|33.86807455786523|-118.18158284295441|0
entertainment|Jennings Group|34.128245182836324|-118.36706961237853|0
entertainment|Thompson-Santiago|33.99746111670219|-118.44936696773237|0
entertainment|Brown LLC|33.984307075100375|-118.41933442358169|0
food_dining|Clark-King|33.9834150999097|-118.4196923897829|0
food_dining|Trujillo, Chang and Williams|34.00028827548271|-118.47573355930932|0
food_dining|Williams, Medina and Moore|34.046750327869304|-118.3700413303045|0
food_dining|Washington Inc|33.9068911468215|-118.51764215223623|0
food_dining|Jacobson Ltd|33.98430119678415|-118.41932706444234|0
food_dining|Watkins-Nguyen|33.983941382997|-118.41924778145707|0
food_dining|Burgess LLC|33.996827679047065|-118.72240980580914|0
food_dining|Maxwell LLC|34.235108812354504|-118.34303662012456|0
food_dining|Garcia Ltd|34.00289622489735|-118.48865795749624|0
food_dining|Kane-Bennett|33.997257205150085|-118.33756063890412|0
food_dining|Jones PLC|34.45504646309051|-117.89966379821782|0
food_dining|Brown-Graham|34.51122758028127|-118.61457717145257|0
health_fitness|Reilly Group|33.748262086611625|-118.4261973332475|0
health_fitness|Hughes and Sons|33.99504451425669|-118.44319441583394|0
health_fitness|Cortez-Chen|34.0506762654242|-118.54279473795778|1
health_fitness|Harris-Martinez|33.85917351023533|-118.40263509797553|0
health_fitness|Carroll, Ramirez and Rodriguez|34.01600929329721|-118.55312558075006|0
health_fitness|Ellis-Jackson|33.98425857438776|-118.4194768911861|0
health_fitness|Robinson-Phillips|33.984290386088695|-118.41932701791642|0
health_fitness|Clarke Ltd|33.96063462619161|-118.4205967154653|0
health_fitness|Whitehead, Lane and Tran|34.03083005390931|-118.34306316707038|0
health_fitness|Miller PLC|33.98445515030478|-118.41875940772118|0
health_fitness|Atkins-Robinson|33.98329020390242|-118.4207479719998|0
health_fitness|Hood-Ramirez|33.99072970119629|-118.42097069928396|0
home|Patterson, Salas and Wright|33.72700772145179|-117.83942289982669|0
home|Riley-Snow|34.04991839611143|-118.42853672724877|0
home|Shah, Mcintyre and Villanueva|33.9770816285124|-118.42619760098955|0
home|Baird-Williams|34.14683151968417|-118.59258466956837|0
home|Quinn-Gordon|34.05771692083829|-118.41282663739425|0
home|Schmidt-Mendoza|33.91651749949027|-118.14149825886024|0
home|Nicholson, Chavez and Allen|33.8450937757509|-118.3507883520039|0
home|Mullins, Steele and Russell|34.02015261665436|-118.45360256603944|0
home|Anderson LLC|34.229301298253276|-118.67555011251211|0
home|Holland Inc|34.02665399025768|-118.42093196379557|0
home|Castillo LLC|33.795400817050385|-117.79476151938496|0
home|Warner PLC|33.984304346746455|-118.41933647007333|0
kids_pets|Silva, Bray and Ford|33.709418178009976|-118.21377801106755|0
kids_pets|Sawyer Group|34.11936627880555|-118.4698510505415|0
kids_pets|Clarke LLC|33.98427914386583|-118.419145311601|0
kids_pets|Marshall, Schultz and Dalton|33.83901712739041|-118.2850372213079|0
kids_pets|Cruz Ltd|33.690915190032456|-118.51556884553328|1
kids_pets|Schmidt-Phillips|33.80306235906265|-118.01541038554413|0
kids_pets|Wolfe-Salazar|34.370055788448916|-118.12781085088892|0
kids_pets|Norton, French and Miller|33.95428436862653|-118.4048040748964|0
kids_pets|Fitzgerald-Brown|33.94385953489183|-118.0037460988782|0
kids_pets|Cox, Williams and Reyes|33.88310921079206|-118.0768554082818|0
kids_pets|Harvey-Diaz|33.88383611398401|-118.5906295195266|0
kids_pets|Wong Ltd|33.98492634427136|-118.41922924588702|0
personal_care|Castro and Sons|34.334796013270896|-118.16288493896786|0
personal_care|Zavala and Sons|33.98417690554558|-118.41949998318506|0
personal_care|Wilson, Mendoza and Crosby|33.99102770782492|-118.41193312444152|0
personal_care|Pitts, Warner and Mullins|34.09719694507502|-118.48835678515184|0
personal_care|Flores LLC|33.97642670478655|-118.41636165257064|0
personal_care|Frazier, Ramirez and Brown|33.98684785483128|-118.41880058004347|0
personal_care|Chavez-Mason|33.98735292651883|-118.43535457132643|0
personal_care|Harrison PLC|33.94408902866195|-118.49045549860611|0
personal_care|Bryan, Lam and Hayes|33.984001608006295|-118.4196253348716|0
personal_care|Marsh-Dougherty|34.14600428026147|-117.69385860627408|0
personal_care|Lopez Group|33.98438408815956|-118.4191656287968|0
personal_care|Miller and Sons|33.933522841246756|-118.46189044244663|0
travel|Mullen-Jones|33.984770017224974|-118.4129379434096|1
travel|Hill Ltd|33.98431603453408|-118.41933669733355|0
travel|Crawford and Sons|34.45268559604389|-118.43491188803422|0
travel|Crane, Johnson and Butler|33.999609533230284|-118.41093773469746|1
travel|Weaver, Anderson and Reed|33.95169969256112|-118.3979400348126|0
travel|Rojas-Smith|33.98312054618103|-118.41941096173673|0
travel|Brown and Sons|34.25054805197234|-119.01744633141686|0
travel|Newman, Jenkins and Cooper|34.15697783234507|-118.42438624790736|0
travel|Buchanan, Tucker and Wade|34.48312025673684|-118.09318707638585|0
travel|Wilkinson, Wallace and Torres|33.982916590292|-118.41679464146675|0
travel|Villanueva LLC|33.68835755291317|-118.5659745794213|0
travel|Mccormick and Sons|33.98477605743754|-118.41945930220088|0
gas_transport|Watson-Roberts|35.43641505956059|-114.76519458848077|1
gas_transport|Hernandez LLC|36.56316023086896|-115.25484607327034|0
gas_transport|Huber-Montgomery|36.08632643921663|-115.08204571990403|0
gas_transport|Joseph LLC|36.1569117310488|-115.16884637964102|0
gas_transport|Mcpherson Ltd|35.884521855953246|-115.17502745297985|0
gas_transport|Conway, Bauer and Martin|36.09349233023157|-115.08036682133172|0
gas_transport|Williams LLC|36.08913287902745|-115.06119518003567|0
gas_transport|Martinez, Green and Lopez|36.11945083627286|-115.21848632826928|0
grocery_net|Mann, Wade and Spence|36.04464047847948|-115.05193741356452|0
grocery_net|Watson PLC|36.10710548872264|-115.34079154864108|0
grocery_net|Ferguson Inc|36.01768065219303|-115.05027178084225|0
grocery_net|Sullivan Group|36.05135262465919|-115.06150390242382|0
grocery_net|Gould LLC|35.539115069602204|-115.42166726010922|0
grocery_net|Smith Ltd|36.08998633260628|-115.09325931527091|0
grocery_net|Cantrell, Rivera and Thornton|35.92930578906556|-114.85539719034253|0
grocery_net|Kemp-Montes|36.086187074114456|-115.08267445081785|0
grocery_pos|Estrada, Marsh and Chandler|36.35812457473472|-114.99404951282389|0
grocery_pos|Morgan-Rodriguez|36.086000748282295|-115.04699119170722|0
grocery_pos|Mccullough-Taylor|36.09330522401614|-115.08277866031109|1
grocery_pos|Wilson, Johnson and Williamson|35.79427458807179|-114.7830378750049|0
grocery_pos|Griffin Inc|36.090226479816096|-115.21723690575534|0
grocery_pos|Brown-Davidson|36.07357963067647|-115.11390398197233|0
grocery_pos|Fox, Harrington and Wang|36.08695607434541|-115.12136388158893|0
grocery_pos|Johnson PLC|36.091833507761|-115.08324633324881|0
pharmacy|Rhodes-Rosario|36.01726381742245|-115.12967531195005|0
pharmacy|Foster, Henry and Morrison|36.27564345283938|-115.62909614308175|0
pharmacy|Harding, Kerr and Ward|36.37105992618064|-114.94026326908862|0
pharmacy|Baldwin Group|36.1822289688018|-115.13091332786503|0
pharmacy|Hughes-Smith|36.08707609451436|-115.0826053588406|0
pharmacy|Bell-Madden|36.56217403716892|-114.63234636267923|0
pharmacy|Miller, Luna and Wallace|36.03597974146604|-115.05351168788312|0
pharmacy|Lara-Roberts|36.02034117008419|-115.09084176666995|1
misc_net|Waller, Coleman and Mosley|36.05701310921564|-115.10779251253112|0
misc_net|Houston PLC|36.53373023587885|-114.71555150316834|0
misc_net|Thomas LLC|35.96310569552955|-114.89948115915244|0
misc_net|Mcneil-Fox|35.79103244598836|-115.50176744470758|0
misc_net|Jones-Choi|36.148325978372576|-114.67387505144337|0
misc_net|Davis-Ortiz|36.09264346533749|-115.08450321480237|0
misc_net|Perry-Peters|36.09434104404573|-115.08530716244239|0
misc_net|Bradley, Melendez and Gonzalez|36.07880260842809|-115.09224156409|0
misc_pos|Roberts-Henry|36.091804656182056|-115.08372453155654|0
misc_pos|Davenport-Torres|36.03747359472716|-114.9901995551849|0
misc_pos|Singh, Walker and Moody|36.16672827247237|-115.06543064851272|0
misc_pos|Baker Ltd|36.077679790331935|-115.08933762037236|0
misc_pos|Kennedy, Valdez and Stafford|36.09346317416693|-115.1016670333495|0
misc_pos|White-Knox|35.91850661531218|-114.89042910885807|1
misc_pos|Sanchez, Wilson and Ramirez|36.12285367865547|-114.33625527425063|0
misc_pos|George LLC|35.85697312658109|-115.12455148959694|0
shopping_net|Castillo, Graham and Scott|35.70161991294711|-114.99594059382892|0
shopping_net|Alvarez, Benson and Wilson|36.46315442923841|-114.80338052704904|0
shopping_net|Quinn, Smith and Green|35.9699152161209|-115.351148589723|0
shopping_net|Brown, Flores and Johns|35.666396323466|-114.70203983044593|0
shopping_net|Howard Inc|36.09728296849223|-115.1584261268701|0
shopping_net|Ward-Fields|35.333145255260035|-114.83154353826644|0
shopping_net|Williams-Carter|36.0974583287496|-115.06687326539978|0
shopping_net|Mayer, Palmer and Miranda|36.091997457765075|-115.08881635205131|0
shopping_pos|Duran PLC|36.02215685489048|-115.19397636900081|0
shopping_pos|Stephens LLC|36.08826941441217|-115.09137251740157|0
shopping_pos|Marsh, Nelson and Wolfe|36.29197966824525|-115.34566864436175|0
shopping_pos|Davis-Carpenter|36.32629002834611|-115.46508720202935|0
shopping_pos|Smith PLC|36.23959869368328|-115.06915269209411|0
shopping_pos|Watson-Washington|36.09031187955167|-115.08286306800063|0
shopping_pos|Mccall-Martin|36.078182815677515|-115.04098565482319|0
shopping_pos|Moore and Sons|35.98859194812916|-115.07279525163759|0
utilities|Pope PLC|35.63223214934599|-114.48633095600819|0
utilities|Norris, Cisneros and Mathis|36.1014672704767|-115.2412580028586|0
utilities|Arnold, Avila and Wilson|36.182538016120155|-115.16477152234782|0
utilities|Moon-Wilson|36.147734141762335|-115.56127576992465|0
utilities|Mclean Group|35.941031080358876|-115.07658929447344|0
utilities|Collins-Cox|36.09090749854794|-115.08423408248052|0
utilities|Preston-Harper|36.09339839267164|-115.08154930043295|0
utilities|Jackson-Torres|36.09317456526452|-115.00886986083275|0
entertainment|Olsen, Walker and Vincent|36.25175628961552|-115.50870172458355|0
entertainment|Watts LLC|36.084767095852655|-115.07074849972842|0
entertainment|Clark Inc|36.11074565305756|-115.08094075070582|0
entertainment|Vazquez-Bowers|36.0870280426863|-115.07306411481377|0
entertainment|Smith Group|36.060002302024294|-114.97121995443702|0
entertainment|Williams-Rodriguez|35.98053741749199|-115.38840384495917|0
entertainment|Palmer, Brown and Wilson|36.09180047921524|-115.08361344023064|0
entertainment|Williams-Turner|36.13926363058692|-115.06621810720158|0
food_dining|Webster Inc|36.07170469599202|-115.03678786707242|0
food_dining|Harris, Santana and Lopez|36.188451712738974|-115.10888204245414|0
food_dining|Johnson-Thomas|35.993784437499514|-114.99949646833828|0
food_dining|Mcmahon, Rush and Bailey|36.09138322067574|-115.08311277869647|0
food_dining|Wyatt Ltd|36.368504427616784|-115.15855735139233|0
food_dining|Allen, Hudson and Garcia|36.09158545009519|-115.08344000105352|0
food_dining|Hines, Rice and Baldwin|36.09180211874007|-115.0835805485107|0
food_dining|Jackson-Webster|35.69391973333917|-115.26548800899623|0
health_fitness|Beltran Inc|36.22789200369886|-114.48399589989796|0
health_fitness|Knapp Ltd|36.51778663037392|-114.90158266815375|0
health_fitness|Richardson-Lawrence|36.09624608215885|-115.13828357889561|0
health_fitness|Nunez-Rodriguez|36.08543686748564|-115.09074557165785|0
health_fitness|Zavala-Coleman|35.91431126957643|-114.9230570697473|0
health_fitness|Perez, Rodriguez and Rollins|36.317351907102115|-115.1591419135884|0
health_fitness|Owens PLC|35.841031194066915|-115.0294011635116|0
health_fitness|Simpson LLC|36.03886485610454|-115.32996383374525|0
home|Roberts, Bowen and Miller|36.27250947756315|-115.4240652932289|0
home|Wilson-Campbell|36.09372646866966|-115.078078227902|1
home|Fitzgerald, Mcdaniel and Randall|35.55271544548241|-114.55995491540705|0
home|Spencer LLC|36.299039431834416|-115.26226010566067|0
home|Lopez-Jones|36.091817279153304|-115.0835716810218|0
home|Crosby-Richardson|35.82439469019524|-115.19787949462189|0
home|Lutz Group|36.25097867280215|-114.9043117458835|0
home|Garcia, Kim and Barrett|36.43548579450087|-115.20567740509576|0
kids_pets|Wilson Group|36.12806873004198|-115.09062211777085|0
kids_pets|Neal-Madden|36.55923722058215|-115.23458573435501|0
kids_pets|Schaefer, Levine and Brown|36.49978195794302|-114.81878128703691|0
kids_pets|Morgan PLC|36.103841754226174|-115.10088578536471|1
kids_pets|Martinez-Massey|36.09180038181133|-115.08361337022734|0
kids_pets|Porter, Hubbard and Miranda|36.19249689857291|-115.08019852974049|0
kids_pets|Nelson, Clarke and Schneider|35.52030352054262|-114.92144560558917|0
kids_pets|Kelly-Estrada|36.290557774553385|-115.53425500279947|0
personal_care|Archer-Dixon|36.036977147697556|-114.99383838176519|0
personal_care|Tate Inc|36.08133096779334|-115.08478033701378|0
personal_care|King Group|36.313456467836204|-115.10616040078109|0
personal_care|Fuller and Sons|36.17932808561209|-115.33065697896032|0
personal_care|Garcia Inc|36.00468659775766|-115.21826157987685|0
personal_care|Jimenez Inc|36.090711181365876|-115.07961586192579|0
personal_care|Reyes Ltd|36.08646552398135|-115.14768804712774|0
personal_care|Hernandez-Howell|36.125197305866216|-115.20173707091254|0
travel|Wolf Ltd|35.97424307735951|-114.33975339271508|0
travel|Saunders, Sparks and Harris|36.09215341965833|-115.08045410715246|0
travel|Jimenez, Wagner and Daniels|36.06531883551124|-115.03989383915557|0
travel|Payne, Cisneros and Johnson|36.14528042103118|-115.18606454532814|0
travel|Beard-Wilson|36.094846348155215|-115.0798779706407|0
travel|Edwards-Bennett|35.901204325020146|-114.78558445623929|0
travel|Johnson-Thompson|36.11141980935191|-115.09104340045143|0
travel|Dalton, Turner and Mccarthy|36.062397434794725|-115.47771736278645|0
gas_transport|Jordan-Edwards|41.39173124466863|-85.4363694238308|0
gas_transport|Freeman-Rodriguez|41.057040404786235|-84.93556124052193|1
grocery_net|Henry, Spencer and Ryan|41.05668339519147|-84.93561244475593|0
grocery_net|Alvarez-Dickerson|41.71757748902249|-84.75032301356515|1
grocery_pos|Brown, Baker and Garza|41.092086250476434|-84.9958998944873|0
grocery_pos|Jensen-Gomez|41.242280879976306|-84.82004466672825|0
pharmacy|Flores-Johnson|40.98843708567413|-85.0035754068296|0
pharmacy|Anderson LLC|41.04735388563164|-84.94298224917101|0
misc_net|Pacheco-Silva|41.04973080564192|-84.95418323712882|0
misc_net|Peterson, Davis and Reed|40.85839782429323|-84.5831899978739|0
misc_pos|Jenkins-Brown|41.05706969795908|-84.93556790410844|0
misc_pos|Wright Ltd|41.05473822944473|-84.93770249931785|0
shopping_net|Watkins-Lozano|41.060933478879|-84.94108932705915|0
shopping_net|Melton Inc|41.2324875445581|-84.8007902347596|0
shopping_pos|Jackson-Ryan|40.43773259111719|-84.5787595666698|0
shopping_pos|Murray Group|41.22461381448997|-84.94523216342321|0
utilities|Robertson, Fisher and Smith|41.04192003371081|-84.9577508916216|0
utilities|Chapman-Odom|41.05620422528426|-84.9357686392984|0
entertainment|Hudson-Morris|41.38391956859179|-85.10263632376554|0
entertainment|Stokes Inc|41.03929545064827|-84.87896988905709|0
food_dining|Leonard, Rogers and Shaw|40.561683144311246|-85.29213912093341|0
food_dining|Morgan, Mendez and Cox|41.02102716292973|-84.95877307488077|0
health_fitness|Harris-Reid|41.01118995199997|-84.71888688710008|0
health_fitness|Pittman PLC|41.05334895524578|-84.93561213142084|0
home|Mitchell Inc|41.732365518811456|-84.55970685336182|0
home|Davies-Morales|41.405078607140275|-85.07137485176993|0
kids_pets|Weber Inc|41.15548130857339|-84.87041987170738|0
kids_pets|Richard, Davis and Rogers|41.253553365759764|-84.82075275234611|0
personal_care|Knight PLC|41.05138876100738|-84.93360976363148|0
personal_care|Simmons-Reed|41.05750597362724|-84.93584199485832|0
travel|Pearson LLC|41.46390827011507|-85.3613030977945|0
travel|Brock, Reynolds and Fernandez|41.78118024332337|-85.21766559832348|0
gas_transport|Perry LLC|41.816748442821996|-88.1677188710492|0
grocery_net|Robertson, Powers and Kelley|41.68816933986849|-88.02338774405891|0
grocery_pos|Burton PLC|41.95012364244025|-88.08550138323636|1
pharmacy|Ray and Sons|42.63467891859348|-87.84832139013933|0
misc_net|Hayden, Harmon and Mcdonald|41.30572776400197|-88.10476645694686|0
misc_pos|Patel, Mendez and Hammond|41.940249482450604|-88.1046538176036|0
shopping_net|Michael-Barber|41.92099108273798|-88.0982581607263|0
shopping_pos|Boyd LLC|41.559255385658716|-88.26417727841887|0
utilities|Hernandez-Hernandez|41.22882243738068|-88.25269737006757|0
entertainment|Cannon, Richard and Jenkins|41.93517169786964|-88.09629236481878|0
food_dining|Walters Group|41.92038418863446|-88.09489953948761|0
health_fitness|Colon-Lucas|41.76943782455922|-88.50967520963971|0
home|Mcdaniel-Young|41.92019418625976|-88.15856347127075|0
kids_pets|Wilson and Sons|41.921781230859445|-88.09681517084556|0
personal_care|Sanchez LLC|42.2924940396102|-88.31082841967184|0
travel|Washington-Esparza|41.94798801302364|-88.09091156859391|0
gas_transport|Lucas-Johnson|41.81399237603972|-71.45101676713433|0
gas_transport|Nelson Inc|41.81398162935007|-71.45103209637836|0
grocery_net|Clarke-Ramirez|41.628245159377165|-71.25665579094948|0
grocery_net|Thompson, Phelps and Stuart|41.44209057195743|-71.57374525783409|0
grocery_pos|Casey-Brown|41.81385032601789|-71.45141751597701|0
grocery_pos|Edwards LLC|42.24893310639072|-70.8114662407337|0
pharmacy|Lester Group|41.77739132642857|-71.24824618493585|0
pharmacy|Powers-Blackwell|41.700812808620704|-71.29561257838256|0
misc_net|Hahn-Ramsey|41.49234856263826|-71.56146249787702|0
misc_net|Young PLC|41.81484029683492|-71.45065177649182|0
misc_pos|Mason, Martinez and Beck|41.834218536991614|-71.45352731586165|0
misc_pos|Herring, Huynh and King|41.86578933949371|-71.41947189083085|0
shopping_net|Young Inc|42.24663858730177|-72.05832308501945|0
shopping_net|Murphy-Silva|41.675150394885534|-71.30793712362595|0
shopping_pos|Shaffer-Manning|41.81448794601267|-71.45090993496805|0
shopping_pos|Robinson-Rodriguez|41.437314045989226|-71.67956234104562|0
utilities|Booker Group|41.698798128617675|-71.39346882100384|0
utilities|King-Lawrence|41.91263918998438|-72.0146801601893|0
entertainment|Ferguson-Lyons|41.813992064900916|-71.45101496769138|0
entertainment|Stewart Group|42.24739127117741|-71.85419011280428|0
food_dining|Vega-Richmond|41.83247135322585|-71.4820094708185|0
food_dining|Cox Ltd|42.529429874173275|-71.56048411138326|0
health_fitness|Underwood-Smith|41.81969609751463|-71.43571826218908|0
health_fitness|Johnson, Stevenson and Lindsey|41.816363585412375|-71.45234983687126|0
home|Vazquez Ltd|41.658798369197164|-71.06990196471764|1
home|King Group|41.93139786546034|-71.47377979138327|0
kids_pets|Fowler-Haynes|41.75202189785583|-71.4409237572312|0
kids_pets|Martinez, Camacho and Mathews|41.89816617989439|-71.3976364639575|0
personal_care|Smith-Yu|41.81216972597019|-71.45219100458581|0
personal_care|Turner-Mayer|41.967969284580114|-71.31565684384523|0
travel|Evans and Sons|42.30076308253126|-71.24845576729793|0
travel|Welch-Suarez|42.099083734913506|-71.43434033015005|0
gas_transport|Sullivan, Johnson and Delacruz|38.01435193335464|-85.68946655001015|0
grocery_net|Ruiz-Gutierrez|38.37792212652782|-85.83637516698542|0
grocery_pos|Love-Mcdowell|37.484078384669175|-85.95493245802986|0
pharmacy|Holloway Ltd|37.93406563965948|-85.6603040550669|0
misc_net|Hunter-Bell|38.01006608508272|-85.74186419217838|0
misc_pos|Daniel, Kelley and Murphy|38.231449885831225|-85.41912706324072|0
shopping_net|Johnson, Williams and May|38.04833771275688|-85.42716882096039|0
shopping_pos|Ramos, Davidson and Smith|37.957952212289825|-85.67012536601378|0
utilities|Fuller LLC|38.233086530823314|-85.87789269859539|0
entertainment|Miller, Moore and Black|38.01365662400254|-85.68997795979037|0
food_dining|Hines, Bradford and Jennings|38.01263761860133|-85.6903456383082|0
health_fitness|Hayes-Russo|38.016186686153674|-85.68842721240878|0
home|Green Ltd|38.011020481931446|-85.69187563622691|0
kids_pets|Serrano, Marsh and Gonzalez|37.99840314371414|-85.64710950914647|0
personal_care|Richardson-Long|38.3281121974044|-85.38750715519521|0
travel|Duffy-Wilkerson|37.71115818048181|-85.6095297858874|0
gas_transport|Smith Inc|35.14676937789471|-106.64871265576978|0
gas_transport|Holland, Sims and Meadows|35.14608303887187|-106.69678208877582|0
gas_transport|Gonzalez-Haynes|34.51451353784637|-106.42827809483053|0
gas_transport|Williams PLC|35.003504785135256|-106.25839465863751|0
grocery_net|Burke-Hernandez|35.14724103973585|-106.69404740614262|0
grocery_net|Jackson-Bradley|35.17469305863946|-106.68181032837029|0
grocery_net|Higgins Group|34.70564814688309|-106.74648261017019|0
grocery_net|Wilcox-Snyder|35.157105158129745|-106.65238620617366|0
grocery_pos|Reeves and Sons|35.33827364278564|-106.59592215994861|0
grocery_pos|Roberts-Snyder|35.49519139442579|-107.28530127852675|0
grocery_pos|Reynolds and Sons|35.04424922098397|-106.8297752071606|0
grocery_pos|Lewis, Holloway and Acosta|35.00779929318173|-106.52624695300013|0
pharmacy|Barnes Group|35.17580941074444|-106.92786199037603|0
pharmacy|Johnson LLC|35.672022991542555|-106.31332052766862|0
pharmacy|Williamson and Sons|35.14518148512995|-106.68534012097462|0
pharmacy|Aguilar-Holland|35.14553575693114|-106.6951948894757|0
misc_net|Smith and Sons|34.686407172403186|-106.59611903028254|0
misc_net|Mccann-Sanders|35.145343473648|-106.69525885680605|0
misc_net|Reeves Ltd|35.75028747407826|-107.21010287031123|0
misc_net|Fitzgerald-Scott|35.283821508917335|-106.66615515143249|1
misc_pos|Hawkins Inc|35.145511932071294|-106.69525165359144|0
misc_pos|Galvan-Ruiz|35.1374257612884|-106.72917988730515|0
misc_pos|Barajas-Crosby|35.1526683025454|-106.67438765484586|0
misc_pos|Mckinney, Pacheco and Smith|34.91601175798778|-107.02707513780665|0
shopping_net|Harvey, Turner and Foster|34.6967633067741|-106.27492758931206|0
shopping_net|Anderson-Mcclain|34.95031073631208|-106.01424803395969|0
shopping_net|Carpenter LLC|35.156010960166604|-106.70231903055326|0
shopping_net|Gordon LLC|35.1489134443654|-106.69358711712334|0
shopping_pos|Anderson-Stewart|34.92778608845591|-106.77799074593258|0
shopping_pos|Hamilton, Green and Edwards|34.89621378114746|-106.45915805963834|0
shopping_pos|Porter LLC|35.13944485154216|-106.68763946750398|0
shopping_pos|Ward, Jordan and Orr|35.12739345056172|-106.7217755596554|0
utilities|Austin-Juarez|35.15866387398631|-106.68541797486662|0
utilities|Black-Graham|35.41646803287327|-106.96710045925731|0
utilities|Stewart Group|35.140814198943566|-106.69321138621545|0
utilities|Peters Ltd|35.11302749617185|-106.34816704893666|0
entertainment|Yates, Brown and Hernandez|35.12187831302851|-106.67819077033603|0
entertainment|White Group|35.14551193085206|-106.69525165354307|0
entertainment|Martin-Mcdonald|35.116307613775945|-106.69127950737504|0
entertainment|Carney Group|34.97978173743922|-106.7919659970231|0
food_dining|Alexander Ltd|35.137056849766644|-106.69662622716555|0
food_dining|Washington, Vasquez and Singleton|35.130907957454454|-106.77615209697387|0
food_dining|Martinez Inc|34.42592710866966|-106.74895375975939|0
food_dining|Oneill and Sons|35.14445760092336|-106.73304240067398|0
health_fitness|Brady LLC|35.144842907723266|-106.70930709954183|0
health_fitness|Macdonald, Willis and Silva|34.82136421715287|-106.95058897034802|0
health_fitness|Fox PLC|35.12332712006683|-106.69433548333245|0
health_fitness|Butler Inc|34.98438387249817|-106.3041539845178|0
home|Tate Ltd|34.82600393250106|-106.83326830734353|0
home|Clay Inc|35.10853000742874|-106.95378311644791|0
home|Maldonado-Becker|35.1455514070876|-106.69525616667134|0
home|Brooks-Hickman|35.11408536811549|-105.96681448642043|0
kids_pets|Hood and Sons|35.14546872067016|-106.69521950329116|0
kids_pets|Miller Ltd|35.149359205918394|-106.70035052579333|0
kids_pets|Castillo, Fuller and Adams|34.96324194765116|-106.5845801857041|0
kids_pets|Smith, Booker and Douglas|35.145432323992836|-106.69065700542473|0
personal_care|Nguyen-Dennis|35.50628648475637|-107.0413953699069|0
personal_care|Meadows, Robles and Anderson|35.03650694553868|-106.85170995847758|0
